MSOA Code,Cases1,Cases2,Cases3,NUK,O65,Bame,Income,HP,OO,OML,SR,PR,NP,Geo,Density,IMD,Health,AS,Employment,Education,Crime,Environment
E02000653,382.5,951.9,1359.6,45.50561798,0.059142702,0.562148876,0.198,450000,4.9,12.9,53,23.3,2.4,-0.7314,174.5265152,27.4278,0.1778,0.2666,0.1096,11.213,-0.0052,32.8672
E02000654,261.2,635.8,1350.8,43.95086239,0.076923077,0.659511106,0.2512,420000,4.2,11.3,61.8,19.3,2.1,-1.0148,144.0095087,35.068,0.2306,0.3378,0.1362,20.0134,0.719,30.734
E02000655,407.9,1062.8,1535.2,45.13888889,0.091137371,0.57334308,0.1836,440000,6.7,22.6,34,33.9,2.6,-0.0202,129.9424184,32.6134,0.4486,0.261,0.1068,12.4272,0.8062,38.1912
E02000657,180.1,1281.4,1301.5,38.36748182,0.069960177,0.471028861,0.1434,400000,10,18.3,34.6,34.7,2,-0.8994,74.74658085,26.5074,0.047,0.2142,0.0886,13.0956,0.717,42.171
E02000658,318.5,659.7,1330.8,36.93769545,0.080908533,0.438657686,0.1428,417500,11.6,20.3,34.3,31.4,2.7,-0.7936,88.14935065,24.5154,-0.122,0.2128,0.0888,9.1828,0.6068,43.0406
E02000659,241.1,554.5,1181.2,30.92113811,0.073951799,0.360530077,0.14,500000,15.4,24.6,36.4,22.4,2.4,-0.4612,155.5993151,22.6106,-0.1928,0.2096,0.0918,13.9226,0.3816,32.2484
E02000660,104.1,694.7,1482,35.05818272,0.07156048,0.385862837,0.129,410000,10.2,24.6,25.5,36.8,2.2,-0.851,158.1021898,24.5822,0.0384,0.1632,0.0812,10.0834,0.4786,48.8016
E02000661,116.2,566.4,1408.7,27.34153264,0.071507966,0.231315043,0.101,556000,21.1,25.4,20.9,31.7,2.1,-0.864,138.6472603,16.00575,-0.4585,0.1405,0.06075,3.79625,0.21625,36.895
E02000662,206.6,642.7,1182.3,36.87654321,0.083839611,0.551234568,0.1746,445000,8.6,22.8,39,26.8,2,-1.0756,120.7334963,24.616,0.1034,0.2362,0.1088,14.8076,-0.1884,32.3118
E02000663,349.5,470.4,1492.5,36.91965527,0.084734055,0.45941062,0.126,560000,17.5,31.7,24.5,25.2,2.3,-0.7005,142.3934426,20.4355,-0.015,0.19075,0.0745,6.77525,0.28725,37.88275
E02000664,361.1,708.4,1416.8,43.48307816,0.105090312,0.532232071,0.200666667,410000,9.5,17.6,34.7,33.1,3.7,-0.602833333,89.88929889,35.9195,0.584333333,0.254,0.133666667,15.348,0.933666667,44.0555
E02000665,171.4,776.9,1325.1,30.87417888,0.081897447,0.336154624,0.12775,568125,17.2,30.5,24.8,25.6,2.9,-0.68075,137.4322397,21.071,-0.1315,0.19775,0.081,12.332,0.28025,35.466
E02000666,514.2,419.5,1556.1,33.97076902,0.08233066,0.447889633,0.146,550000,16.9,32.4,22.8,25.2,1.4,-0.8745,99.18232044,21.80325,-0.07075,0.21975,0.0985,6.72125,0.12975,32.95275
E02000667,101,735.6,1211.4,31.359045,0.082097135,0.418732782,0.0915,587500,22.9,38.9,12.6,23.4,2.2,-1.10275,86.86672551,15.42575,-0.29,0.19925,0.06875,7.30825,-0.16675,36.08675
E02000668,277.2,501.6,1557.1,26.54348806,0.095968364,0.337539432,0.105,486250,26.9,34.2,16.8,20.7,2,-0.57325,109.3670886,17.61025,-0.28925,0.211,0.07525,9.2575,0.19475,32.0505
E02000669,336,720,1127.8,38.10853951,0.126683184,0.493748337,0.1372,415000,12.9,33.1,17.4,34.5,1.5,-0.59,95.99793175,24.4814,0.0914,0.2016,0.092,10.5128,0.2624,44.448
E02000670,315.9,571.7,1369.2,39.51674568,0.095112602,0.616760973,0.203,380000,15.3,27.6,28.1,27.7,1.7,-0.6295,118.5795455,34.1925,0.404,0.279,0.13525,17.3485,0.69175,46.7145
E02000671,216.7,547.5,1437.4,29.08485065,0.069851318,0.377841247,0.134,501250,16.2,34,19.8,27.5,2.4,-0.932,131.1389961,20.8294,-0.0946,0.1996,0.0926,9.1742,0.0248,38.17
E02000672,253.1,836.9,1508.2,36.81508893,0.087201847,0.570610004,0.1774,361000,14.3,26.1,26,32.2,2,-0.858,101.0103627,33.7568,0.3798,0.2662,0.1398,13.1048,0.6866,51.2076
E02000673,216.1,636.9,1501.3,29.31185213,0.108016601,0.341825902,0.0926,469500,20.2,32.8,18.8,26.9,2,-0.4124,81.75,15.791,-0.5474,0.172,0.0638,4.7042,0.1354,37.246
E02000674,465.4,511.9,1105,31.41609482,0.116793893,0.557454772,0.1342,500000,22.4,44.8,12.5,18.6,1.1,-1.214,114.4104803,21.2012,-0.0688,0.2646,0.0904,10.9512,-0.0478,42.0794
E02000675,270.2,619.3,1170.9,26.25548513,0.080656548,0.36079961,0.1226,412500,24.4,37.6,18.7,17.6,2.3,-0.2456,99.22942207,19.7872,-0.2822,0.2712,0.084,11.5202,0.0894,28.8914
E02000676,314.6,677.6,1936.4,29.69013354,0.052855201,0.411772332,0.1312,473000,16.3,36.3,20.9,25,2.7,-1.0788,174.0828402,20.8866,-0.0536,0.2034,0.0804,7.389,0.282,42.803
E02000677,462.3,634.1,1585.2,33.07403806,0.07185017,0.566328657,0.129,483000,23.2,40.9,12.6,21.4,2,-0.20675,93.12896406,22.3675,-0.19475,0.2775,0.097,10.7675,0.227,33.84175
E02000678,334.3,624.9,1424.6,27.17266305,0.06387547,0.480039428,0.195,316000,15.7,34.9,31.3,16.7,2.4,-0.275,95.24539877,31.7175,0.19425,0.35425,0.12675,23.53925,0.25475,35.47
E02000679,321.3,476.2,1857.2,31.24604681,0.068675543,0.437444655,0.173,382500,16.2,27.7,31.8,21.1,1.8,-0.712,114.2906178,26.4002,-0.0426,0.247,0.1088,13.993,0.6022,32.0684
E02000680,380.1,589.8,1048.6,33.29925515,0.087352138,0.429531182,0.1725,395000,15.4,25.6,35.1,21.6,2.7,-0.298,113.5917313,26.13975,0.19,0.2305,0.10675,11.27075,0.39625,27.67875
E02000681,297.3,606,1280.4,29.24388436,0.092684103,0.500247097,0.2086,396000,15.8,31.4,36,15.1,1.1,-0.6886,80.86744639,34.4512,0.3086,0.3476,0.1394,27.7138,0.689,33.5552
E02000682,319.3,704.9,1520,31.23009066,0.070279032,0.523401127,0.21,400000,20.8,27.4,37,13.1,1.9,-0.6158,106.3669951,31.3706,0.1494,0.364,0.1318,20.794,0.5128,28.1012
E02000683,336.1,611.2,1696.2,27.77777778,0.132733082,0.392613284,0.2085,318686,16.4,26.6,36.6,18.2,2.2,-0.28475,53.5042735,32.59175,0.35125,0.35475,0.1505,23.361,0.15975,25.63725
E02000685,447.1,764.7,1435.3,29.73043365,0.069100092,0.42935278,0.1738,451500,14.4,26.5,38.1,19.3,2.6,-0.1318,113.1428571,27.294,0.1978,0.2566,0.114,12.8104,0.5348,27.7144
E02000686,266.8,827.2,1734.5,30.04041311,0.098426785,0.528663374,0.25075,277500,10.2,21.8,53.3,12.5,1.3,-0.537,113.3689024,40.40525,0.5865,0.38225,0.17525,29.69075,0.65275,27.555
E02000687,321.4,595.1,1333.5,30.64597527,0.068660173,0.406384052,0.165,490000,16.1,28.7,31.5,22.2,2.6,-0.7244,103.8260255,26.0164,0.1266,0.2512,0.1062,13.4346,0.3696,37.4788
E02000689,71.4,819.9,1497.3,33.09518043,0.100297007,0.199442964,0.0476,882500,26.9,34.9,7,27.4,3.2,-0.9452,109.425,7.4958,-1.1432,0.0808,0.0328,1.03,-0.3184,33.951
E02000690,341.2,1113.2,1202.8,33.98161245,0.106495264,0.167963225,0.04025,1900000,45.5,25.1,7.9,18.7,5.7,0.54125,77.62605042,6.6685,-1.3565,0.08925,0.02475,1.2175,-0.28825,20.341
E02000691,214.9,778.8,1114.5,37.06026725,0.097923277,0.212844287,0.0612,648750,22.4,30,8.8,36.6,3.3,-0.8026,95.37826685,9.0904,-0.7678,0.1014,0.0514,0.9802,-0.1268,27.5222
E02000692,303,884.1,1250.4,38.8018794,0.11942465,0.200078309,0.0374,762500,29.1,21.7,8.7,38.4,6.4,-0.3634,75.10406343,5.4158,-1.3444,0.0652,0.021,1.1834,-0.824,25.0614
E02000693,409.2,818.4,1385,45.89556307,0.079424115,0.346342527,0.0756,450000,15.7,33.7,8.4,40.2,2.2,-0.7962,129.8286604,12.6758,-0.3458,0.1542,0.0448,3.0908,0.017,41.1082
E02000694,263.4,845.2,1273.3,35.32646048,0.085164008,0.230584192,0.0764,645000,19.6,34.1,14.1,31,2.7,-0.9952,106.8488746,10.228,-0.5484,0.1166,0.0456,3.0108,-0.1908,31.0556
E02000695,459.9,1061,2299,53.3848196,0.091946156,0.600699891,0.0956,470000,31.8,35,3.3,28.4,4.6,-0.967,88.18913481,13.9238,-0.7238,0.2812,0.0604,9.7682,0.2376,30.946
E02000696,386.4,959.7,1570.5,48.33994054,0.077551815,0.466427156,0.1248,391000,13.5,31.3,18.6,35,3.1,-0.1938,88.67126833,18.397,-0.215,0.274,0.0728,12.9336,0.1032,29.2276
E02000697,265.9,653.9,1097.2,37.71449434,0.096565059,0.223682609,0.0402,600000,22.5,30.3,4.2,41.8,2.7,-0.9746,82.94339623,6.9626,-0.9384,0.0764,0.0274,0.969,-0.2312,33.434
E02000698,311.9,1048.1,1447.1,31.62743091,0.110968943,0.178480041,0.0358,958750,37.6,35.3,5.1,20.5,3.6,-0.1144,105.0977995,5.7834,-1.4678,0.1014,0.026,1.3626,-0.4912,25.1734
E02000699,181.1,784.7,1146.8,34.12667447,0.131727088,0.177916504,0.0394,555000,26.8,37.6,5,29.5,2.6,-0.1312,61.98185625,6.4096,-1.1636,0.097,0.0298,0.6604,-0.855,29.947
E02000700,309.7,738.5,1167.2,43.79975875,0.094154665,0.429794934,0.181,355000,13,26,33.7,25.3,1.6,-0.6972,110.7640751,23.3794,0.0834,0.3168,0.1094,18.0688,-0.1004,23.7386
E02000701,450.8,972.4,2490.8,46.99382129,0.123778071,0.581511407,0.1348,376000,20.8,33,16.1,26.8,2.7,-0.6722,72.0952381,21.2482,-0.2508,0.3264,0.078,16.176,0.7548,31.4864
E02000702,423.4,972.9,1579.7,37.92877717,0.096961768,0.525268395,0.1694,375000,20.2,35.3,25.6,16.5,3.6,-0.2238,66.59244918,25.0098,-0.293,0.3508,0.1098,19.829,0.4726,26.1312
E02000703,226.7,994.3,1736.5,32.38338658,0.105238095,0.278083067,0.053,683750,40.7,36.1,4.4,17.6,3.4,-0.3798,89.45686901,7.3802,-1.1232,0.143,0.0348,1.4074,-0.3678,29.1824
E02000704,396.5,696.6,1489.3,38.90467579,0.092541618,0.238698011,0.0888,470000,22.8,31.2,14.1,30.7,2.5,-0.0612,99.3359375,13.7798,-0.3836,0.176,0.0582,6.8094,-0.2454,30.9618
E02000705,457.5,1208.2,2263.9,41.62973904,0.121870356,0.591826686,0.1026,395000,31.2,46,4.6,16.4,4.6,-0.9938,64.60118168,15.1932,-0.5308,0.3034,0.0722,12.7864,0.2054,27.9072
E02000706,480.1,778.8,1931.1,43.32364904,0.113338473,0.531667635,0.2096,345000,12.6,25.2,41,18.4,2.6,-1.194,76.29411765,28.3804,0.1868,0.3662,0.1234,21.8634,0.368,28.6816
E02000707,375.5,1032.6,1542.4,36.06732567,0.12056846,0.58348918,0.1948,365000,18.9,35.2,31.3,13.2,2.5,-0.278,68.23774765,26.4892,-0.2638,0.3414,0.1214,16.974,0.3512,26.3144
E02000708,191.6,994.2,1401.7,33.22471639,0.117294118,0.309920348,0.0662,515000,34.6,43.9,3.6,16,2.8,-0.1652,87.90072389,8.3534,-1.2242,0.1872,0.0446,3.0896,-0.427,25.0246
E02000709,287.6,758.5,1582.5,27.29515647,0.088592395,0.241397221,0.0604,524950,42.5,42.3,4.4,9.9,1.8,-0.1568,43.29867129,7.4856,-0.9326,0.225,0.0434,4.7142,-0.474,19.9562
E02000710,734.7,711.3,1667.7,35.57449874,0.121323967,0.409292832,0.158,305000,25.5,31.8,21.5,18.9,1.9,-0.3848,108.0952381,22.4548,-0.103,0.3314,0.0996,17.011,0.2852,29.3234
E02000711,327.5,1061.3,1490.4,40.62270164,0.097338205,0.402549645,0.1454,375000,20.7,31.4,22.2,24.4,2.3,-0.3414,81.70575693,23.2068,-0.2506,0.3288,0.094,15.8724,0.3708,42.6358
E02000712,353.4,923.5,1927,31.71431852,0.142751113,0.33505569,0.1528,376250,21.2,32.3,32.8,11.7,1.5,-0.4176,56.02217602,22.6208,-0.2108,0.3502,0.1058,18.398,0.226,34.5232
E02000713,585.5,857.8,1838.3,20.14686248,0.067717104,0.210947931,0.053,414500,38.6,49,2.5,8.7,2.2,-0.221,101.2667479,9.1152,-0.7382,0.3326,0.0452,14.3278,-0.1812,22.7854
E02000714,222.8,1250,1918.3,51.14963728,0.095187166,0.68793803,0.16175,445000,14.6,22,28.1,31.7,1.6,-0.88275,43.17598769,28.1035,-0.0085,0.324,0.0885,15.96925,0.40625,31.704
E02000715,443.2,873.7,2086.4,55.14157973,0.252423698,0.818859233,0.18575,381000,13.7,20.4,27.4,36.5,1,-0.9345,10.31099593,31.061,-0.07925,0.40275,0.10525,24.48625,0.32475,32.55025
E02000716,310.4,1216.3,2380.7,54.0250204,0.107560091,0.761626326,0.1775,380000,14.3,21.9,23.9,36.8,2.6,-1.04325,80.24784483,30.992,0.096,0.3645,0.10125,18.6205,0.6365,32.54825
E02000717,249.4,1341.8,2101.7,57.79533391,0.173402374,0.843722997,0.177,285500,13.9,21.2,23.7,38.4,1.4,-0.96125,69.21328671,29.6595,-0.13175,0.39025,0.09575,23.4225,0.237,32.04575
E02000718,255.5,1277,2056.7,50.59906487,0.089077746,0.827147867,0.2135,315000,10.9,20,43.9,22.8,1.3,-0.54775,91.03151862,33.47625,-0.0775,0.40825,0.12475,23.93725,0.2575,28.205
E02000719,301.3,741.7,1425.4,53.96786758,0.0935236,0.641918208,0.15425,440000,11.3,16.4,31.4,37.6,2.9,-1.03025,117.7002584,27.96075,-0.034,0.3035,0.09275,13.95025,0.56025,29.62225
E02000720,180,1440.4,2186.2,53.06695176,0.130511672,0.779633837,0.14575,602500,21.2,26.4,15.3,35,1.2,-1.4705,105.1053284,25.165,-0.28475,0.332,0.08325,15.3145,0.3445,30.9895
E02000721,320,1248.7,2259.8,58.14795654,0.082637417,0.845421624,0.1992,450000,17.6,19,19.4,41.6,1.9,-1.183,108.2726046,33.529,0.0872,0.3768,0.1024,20.9918,0.7996,32.571
E02000722,295.1,909,2325.9,54.72890834,0.081790979,0.597738877,0.154,379000,11.2,15.9,28,40.4,2.5,-0.76675,77.91882556,28.35925,0.29675,0.28125,0.09275,10.6605,0.57175,32.1895
E02000723,416.5,1302.3,1904.7,61.97169811,0.173527944,0.915660377,0.1544,430000,25.7,23.3,11.2,38,1.8,-1.161,45.67521368,24.987,-0.5294,0.3458,0.0736,14.7484,0.2056,33.1364
E02000724,490.7,1252.1,1953.1,59.19277748,0.116851762,0.881465746,0.1696,392500,21.8,26.7,11.2,38.3,1.6,-0.8226,88.97959184,27.7378,-0.2388,0.3808,0.0882,20.3808,0.0964,31.7316
E02000725,246.1,906.1,1753.2,53.92068499,0.095402573,0.584272195,0.155,375000,7,12.9,32.9,40.2,1.8,-0.828,91.06290672,30.387,0.0845,0.25575,0.07825,12.16075,1.05575,42.55575
E02000726,196.1,1290,1618.1,55.9154296,0.114814376,0.600652272,0.128,560000,6.6,13,30.8,44.7,4.3,-0.6374,88.09822362,27.4872,0.0194,0.2332,0.0646,11.202,0.5252,46.0708
E02000727,230.9,1350.7,2378.2,63.66044551,0.101762821,0.903552077,0.1555,380000,20.2,20.1,14.9,42.9,1.8,-1.17875,56.07188703,27.2745,-0.17375,0.35375,0.0805,16.58175,0.39075,32.126
E02000728,341.6,1390.8,2208.4,64.42202504,0.181703788,0.854260362,0.1464,395000,20.3,27.3,9.4,41,1.6,-0.9052,53.8779661,25.8672,-0.166,0.3358,0.074,15.0524,0.1646,36.2728
E02000729,245.9,1243.5,1721.8,54.39265537,0.1265914,0.703531073,0.1545,425000,19.1,20.8,21.4,36,1.8,-1.08675,49.82645123,26.33575,-0.20975,0.33375,0.087,15.85725,0.40825,30.32675
E02000730,286.3,1442.4,2433.3,62.1774911,0.135718475,0.892682384,0.158,390000,23,20.9,14.4,40,3,-0.9515,68.63929147,27.04025,-0.06425,0.35675,0.083,16.322,0.26375,31.0195
E02000731,273.1,1347.6,1484.2,64.77712697,0.09303318,0.850392137,0.1494,355000,17.8,22.6,13.7,44.4,1.1,-0.7006,103.6836283,29.4514,-0.3576,0.3162,0.0714,16.0262,0.8252,43.556
E02000732,389.7,1671.9,2023.8,55.41897965,0.111453863,0.831086439,0.21575,364000,12.1,15.9,38.9,30.4,0.9,-1.11725,64.27586207,33.6555,-0.09175,0.39675,0.11875,23.107,0.40175,31.725
E02000733,404.4,1095,2140.7,49.68218167,0.150952438,0.672954685,0.1886,375000,8.1,18.1,45.3,26.2,2,-0.8116,50.71081409,30.2208,0.0362,0.35,0.1118,18.5064,0.356,26.0614
E02000734,261.3,1567.6,1750.5,50.91599058,0.186633534,0.691311175,0.189,425000,9.4,12.6,49.7,23.2,1.5,-1.4705,44.531159,29.3465,0.03225,0.346,0.108,16.863,0.29775,26.70575
E02000735,184.4,1164,1636.5,59.20601424,0.161282799,0.783962015,0.18325,345000,15.8,21,28.2,32.7,1.8,-1.35225,26.58090515,30.89675,-0.10475,0.3565,0.097,18.1135,0.66225,36.29
E02000736,397.5,1269.8,2363,51.06755338,0.104888789,0.752304282,0.1882,350000,12,26.7,30.3,29.1,1.9,-0.8708,66.54395192,32.0582,0.039,0.3984,0.1132,24.8886,0.43,29.6336
E02000737,364.9,897.5,2012,49.86220055,0.135347777,0.702777189,0.1648,360000,17.1,29.2,27.1,24.9,1.1,-1.0422,53.80368098,28.2466,-0.0338,0.3516,0.0974,18.6368,0.3366,33.6906
E02000738,292.8,1258.4,2267.3,52.72233377,0.1791939,0.728947679,0.12175,370000,20.2,34.7,10.6,32.8,0.7,-1.18525,47.87483703,22.89625,-0.46075,0.34225,0.06525,18.14725,0.14575,38.41
E02000739,263.5,1027.2,1988.7,54.19205106,0.076361386,0.686248912,0.176,375000,11.5,20.2,35,29.3,3.5,-1.20425,147.1766849,28.89725,0.082,0.35,0.1015,15.7895,0.2465,30.0415
E02000740,196.2,896.9,1555.8,48.1486945,0.091015778,0.618232778,0.19425,327500,6.7,16.1,50.4,24.9,0.9,-0.5235,179.6018735,32.19075,0.227,0.35075,0.1225,17.68275,0.4455,22.52175
E02000741,330.2,1081.7,1742,49.9334221,0.092896882,0.664326353,0.152,340000,16.2,29.8,22.6,29.5,2.3,-1.28475,49.38658147,28.34675,-0.1415,0.3595,0.08875,18.509,0.526,38.647
E02000742,364.1,1513.8,1923.7,46.62086196,0.078009974,0.675452842,0.182,350000,14.7,28.6,28.6,26.5,2.8,-0.3725,168.7775551,31.30875,0.00325,0.38,0.098,21.43325,0.505,34.12025
E02000743,285,1227.8,1768.2,48.57615052,0.074203522,0.619628782,0.2295,350000,8.3,15.2,50.4,23.4,1.3,-1.24475,119.024,38.1865,0.2345,0.39475,0.14,22.0725,1.0525,32.10325
E02000744,347.2,852,2114.2,46.94233404,0.089697532,0.554489974,0.186,340000,10.4,17.9,30,39.7,1.4,-1.2405,124.3371758,35.508,0.33375,0.39225,0.10675,22.4415,0.92225,45.1935
E02000745,267.1,1324.2,1700.9,49.76047169,0.103266461,0.575482128,0.1838,370000,9.3,23.8,35.6,28.4,1.9,-0.1348,148.1142857,30.3754,0.0706,0.3594,0.1074,20.5182,0.2442,22.2032
E02000746,248.6,1183.5,2189.6,48.14413438,0.079351976,0.578163099,0.2075,392500,4.4,17.9,45.1,28,3.1,-0.24825,164.2542373,35.64675,0.22425,0.37,0.13475,23.309,0.47325,26.30875
E02000747,241.4,872.8,1589.6,48.82585008,0.075678867,0.537760661,0.165714286,452150,5.5,12.5,36.9,39.7,4,-0.623571429,187.3893805,31.90671429,0.315857143,0.28,0.089285714,15.516,0.699428571,35.51185714
E02000748,185.3,1081.1,1992.3,52.37179487,0.095765415,0.464903846,0.13825,340000,11.2,28.7,22.3,35.6,2.4,0.3575,158.9859155,26.245,-0.159,0.32875,0.087,15.013,0.437,19.49
E02000749,221.7,1213.5,1901.9,42.14835635,0.08583734,0.534156177,0.233,352000,6.7,16.2,53.2,19,1.1,-0.727,200.8853119,40.3372,0.7228,0.3986,0.1448,24.2622,1.025,23.8676
E02000750,115.9,1035.7,1913,48.26294597,0.069240619,0.540874614,0.128666667,425000,5.7,19.8,30.8,41.3,2.5,-0.256666667,128.0327869,21.97716667,-0.096,0.222166667,0.069666667,11.10433333,0.04,18.40633333
E02000751,423.9,1403.6,2665.8,18.8351564,0.024968883,0.211379774,0.045857143,665000,45.2,36.2,4.4,12.5,3.5,-0.009428571,78.00235363,7.090428571,-1.309428571,0.202714286,0.037714286,3.251714286,-0.048428571,20.32671429
E02000752,242.6,868.2,2132.2,21.99559795,0.076656661,0.292589875,0.1945,350000,23.3,31.2,32.8,10.4,2.1,-0.16725,219.2911392,28.756,-0.10975,0.3935,0.13675,28.3665,0.373,21.208
E02000753,227.6,1274.9,2458.7,22.35255784,0.09102001,0.30417074,0.15175,360000,25,36.9,20.8,14.5,2.2,-0.18125,124.9390244,23.474,-0.259,0.36425,0.11125,24.4555,0.47075,18.374
E02000754,135.4,1113.5,2061.7,23.16770186,0.095927849,0.287888199,0.09625,525000,28.3,40.2,15.2,14.5,2.4,-0.40525,103.9488636,14.47375,-0.723,0.26925,0.0685,11.86475,0.258,20.312
E02000755,53.6,1197.9,1984.7,19.73936374,0.111759524,0.272901495,0.100333333,435000,30,41.3,12.1,15.2,1.4,-0.006333333,180.55666,16.97933333,-0.781,0.306666667,0.079666667,16.60866667,0.361,22.60266667
E02000756,245.3,1226.6,2857.2,25.11480602,0.08031324,0.349406176,0.100571429,425000,30.1,39.6,9.7,18.4,2.5,-0.416571429,189.0189329,16.12057143,-0.66,0.317571429,0.068571429,16.32228571,0.312714286,24.17485714
E02000757,188.7,1248.2,2151.1,22.11705453,0.084978001,0.265283084,0.061428571,482500,26.9,35.3,8.2,26.1,3.1,-0.397857143,180.3854875,9.309142857,-0.967714286,0.173,0.041142857,2.987285714,-0.104714286,28.31114286
E02000758,332,1596.8,2845.8,30.33764488,0.09233501,0.511002856,0.12425,483750,36.5,38.5,12.4,11.5,2.3,-0.92275,136.9864865,16.2785,-0.7065,0.31225,0.08425,13.4725,0.16075,20.04175
E02000759,277.8,1591.9,2170.2,28.22152109,0.086740692,0.371969445,0.096428571,500000,25,39.1,15.9,18.7,2.2,0.033285714,201.4473684,15.40342857,-1.028857143,0.241142857,0.058571429,9.400142857,0.182428571,30.12428571
E02000760,276.9,1315.3,2602.8,28.89176369,0.108101879,0.46284318,0.1665,465000,30.2,33.6,17,17,2.2,-0.46975,158.3394161,21.8335,-0.4085,0.31075,0.106,13.497,0.24175,19.09
E02000762,360.7,1832.8,2524,37.83783784,0.074646643,0.624801272,0.0805,483500,39.5,41.9,3.5,14,3.5,-0.2935,72.15936255,10.0735,-1.01675,0.2465,0.0445,5.629,-0.02325,19.5985
E02000763,183.4,1481.2,1730.2,36.90819861,0.089555183,0.602049654,0.116,417000,28.2,38.6,13,17.3,2.1,-0.124,120.5588585,17.2275,-0.68175,0.28625,0.076,11.03575,0.35475,23.49975
E02000764,426.8,1231.9,2423.3,27.19764012,0.076914732,0.301980615,0.074,475000,30.4,31.7,11.8,24.4,2.9,-0.388,200.8278867,11.10657143,-0.834285714,0.162285714,0.050285714,3.907714286,0.007714286,26.39814286
E02000765,213.5,1850.8,2363.3,43.10808672,0.083234558,0.659914543,0.09525,480000,32.6,35.8,5.8,24.3,3.3,-0.83775,167.615894,13.028,-1.0395,0.2575,0.06075,6.261,0.32475,22.61775
E02000767,629,1293.7,1827.9,39.71901261,0.081709881,0.623030462,0.1035,458500,27.9,36.1,9.7,22.6,2.5,-0.37325,56.49247823,15.26875,-0.66225,0.27175,0.0655,9.2845,0.09475,27.0645
E02000768,120.2,1064.8,2919.5,23.49823322,0.081748833,0.303180212,0.047,772000,37.4,36.6,12.3,12.7,2,0.15075,116.1772487,9.00775,-1.30975,0.18725,0.039,2.922,0.233,26.24125
E02000769,335.2,1536.6,2206.8,31.6405976,0.079567445,0.568983657,0.13325,346500,26,39.3,10,21.3,1.8,-0.6225,111.0619469,16.596875,-0.524875,0.2875,0.077375,11.15925,-0.05525,21.401375
E02000770,283.4,1564.3,2426.4,47.60645332,0.084774067,0.751256281,0.12,390000,27.4,35.3,6.8,28.9,2.5,-0.58375,162.3604466,15.757,-0.95975,0.289,0.07125,9.177,-0.0315,26.25725
E02000772,287.1,1446.9,1700.9,45.17996476,0.079099611,0.73181475,0.127,404500,21.4,35.2,11.2,29.8,2.2,-0.6215,158.9799331,18.3345,-0.584,0.2755,0.07475,9.719,0.413,24.19725
E02000773,217.8,1683,2316.8,47.4994564,0.076053942,0.789845619,0.13275,417500,22.8,36.6,12.7,24.3,2.4,-0.62575,113.6878453,16.37275,-0.86225,0.283,0.072,8.95725,0.09875,22.474
E02000774,92.6,1613.8,2778.1,50.27708507,0.063676175,0.806594625,0.1535,407500,25.9,31.7,4.7,36,1.5,-0.94725,19.99290109,22.1145,-0.3815,0.3055,0.0865,15.58775,0.53475,29.98575
E02000776,157.3,2275,2160.5,46.46892655,0.066065853,0.762397991,0.125,372250,28.7,29.9,5.4,34.2,3.6,-0.58275,74.28571429,16.87,-0.912,0.263,0.068,7.35825,0.348,27.80325
E02000777,49.8,979.4,2207.8,22.09756927,0.075984556,0.29763726,0.0915,760000,31.4,37.8,16.2,13.4,2.1,0.126,48.61111111,17.0415,-0.6175,0.204,0.068,6.1345,0.7765,29.98275
E02000779,209.9,1745.3,2231.3,53.39956135,0.082963827,0.787253258,0.166,230125,17.1,21.2,11.6,48.1,2.7,-0.684,60.39464412,25.79975,-0.4035,0.271,0.1045,11.61625,0.8195,28.533
E02000780,308.7,1381.5,2162.2,55.59116323,0.038686487,0.842424656,0.158375,276105,20.1,25.3,10.7,41,3.1,-0.76675,49.6191052,23.529875,-0.534,0.312875,0.085,16.4605,0.574375,30.90075
E02000781,363.1,1347.5,2595.8,41.09128145,0.230124341,0.732884728,0.130142857,430000,30.6,41.1,7.6,18.8,2,-0.547714286,34.52357724,16.98028571,-0.911,0.305857143,0.069,12.74071429,0.415857143,22.21857143
E02000782,335.1,1712.6,1936,55.47421682,0.125255363,0.84164065,0.1964,355000,16.8,23.1,19.6,36,2.8,-0.6548,16.03603604,28.2856,-0.3392,0.3478,0.0968,18.3478,0.5368,35.7822
E02000783,128,1126.4,1817.4,50.29634735,0.139778419,0.825361819,0.2155,325000,16.3,26.3,26.8,28.5,1.7,-0.83225,86.92612137,26.94575,-0.338,0.347,0.1155,20.3055,0.386,21.52375
E02000784,128.4,849.7,997.9,32.17788135,0.138600451,0.142829401,0.067571429,1370000,31.8,25.7,17.9,22.7,5.9,-0.689,53.89294404,9.614857143,-1.521857143,0.106857143,0.047,4.273,-0.137285714,28.94285714
E02000785,168.8,744.8,1052.7,28.45796802,0.155015198,0.121299639,0.0395,900000,34.5,29.4,6.3,28.5,5.1,-0.400666667,41.55274889,6.936333333,-1.887166667,0.0685,0.035,0.709333333,0.0495,30.476
E02000786,172.5,689.3,689.4,25.63421559,0.142063492,0.116860518,0.072285714,763000,26.5,31.6,16,24.3,3.2,-0.583857143,38.56427379,9.685428571,-1.374428571,0.113571429,0.052714286,3.283428571,0.052285714,26.38942857
E02000787,57.1,783.7,1044.8,30.95282318,0.137698226,0.189450223,0.092,622500,21.5,30,20.2,25,3.7,-0.267571429,85.37533512,13.75485714,-1.028142857,0.142857143,0.068428571,3.120714286,0.293142857,32.16071429
